StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,edad,genero,ocup,edu,imple,viable,perti,BB2_1,BB2_2,BB2_3,BB2_4,BB3,vot21,vot22,vot26_a36,novot,difvoto,intvot,reprevot,vot26_check2,cpc_cond,cpc_act1,cpc_act2,check_com,lima,satisz,confi,desemmu,Q46,Q47_1,Q47_2,seg,confianza_1,confianza_2,confianza_3,confianza_4,Q26_1,BY_DO,BB1_DO,TT2_DO,EM1_DO,AC1_DO,MAN1_DO
21/06/25 6:57,21/06/25 6:57,IP Address,38.253.146.204,22,17,False,28/06/25 6:57,R_3qEjB060QNUmiOI,,,,,-12.046,-77.0305,anonymous,ES,0.300000012,Acepto participar de la encuesta,4,Mujer,No trabaja ni estudia,Técnica,4,4,1. Nada pertinente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,bb_c,,,,
21/06/25 10:34,21/06/25 10:35,IP Address,179.6.166.25,27,93,False,28/06/25 10:35,R_70j56qYvH5Mg21H,,,,,-8.1191,-79.0355,anonymous,ES,0.300000012,Acepto participar de la encuesta,17,Hombre,Estudia,Universitaria,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,bb_t,,,,
21/06/25 10:44,21/06/25 10:49,IP Address,132.191.1.211,69,301,False,28/06/25 10:49,R_5amqhOT3CwBK5Wm,,,,,-12.046,-77.0305,anonymous,ES,0.699999988,Acepto participar de la encuesta,39,Mujer,Trabaja,Universitaria,3,3,3,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Homicidio,Sí,Sí,No,,5. Muy difícil,1. Nada interesado/a,1. Nada representado,1. Muy cargada,0. Nada probable,5,3,Autoridades del gobierno,,,,,,,,,,,,,,by_t,bb_c,Q20,em_t,ac_t1,
21/06/25 10:44,21/06/25 11:04,IP Address,190.236.75.183,60,1203,False,28/06/25 11:04,R_7ez9P1UMOJTE0dX,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,36 años ,Mujer,No trabaja ni estudia,Universitaria,4,5,5,De acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,Sí,Sí,Sí,Otra razón,4. Difícil,3. Ni interesado/a ni desinteresado/a,2. Poco representado,1. Muy cargada,,,,,,,,,,,,,,,,,,by_t,bb_c,Q19,em_c,,
21/06/25 12:04,21/06/25 12:13,IP Address,181.67.43.210,60,556,False,28/06/25 12:13,R_1pikzPZ8yNJwftv,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,21,Hombre,Trabaja y estudia,Universitaria,1. Nada probable,5,5,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Homicidio,No,Sí,No,,5. Muy difícil,4. Interesado/a,2. Poco representado,4. Algo simple,,,,,,,,,,,,,,,,,,by_t,bb_t,Q18,em_t,,
28/06/25 12:39,28/06/25 12:52,IP Address,38.25.17.153,100,771,True,28/06/25 12:52,R_6in8x96ehDZz1YE,,,,,-12.046,-77.0305,anonymous,ES,0.600000024,Acepto participar de la encuesta,18,Hombre,Estudia,Secundaria,3,5,5,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,No,No,Sí,Otra razón,3. Ni fácil ni difícil,2. Poco interesado/a,2. Poco representado,4. Algo simple,4,6,7,Policías en un operativo,Sí,Insatisfecho,Ni mucha ni poca confianza,Algo capacitados,3,No,Sí,Poco seguro/a,4,4,3,5,,by_c,bb_t,Q18,em_t,ac_t1,man_t
21/06/25 13:22,21/06/25 13:22,IP Address,38.25.16.153,11,18,False,28/06/25 13:22,R_3JFoAHIXsVCOD48,,,,,-12.046,-77.0305,anonymous,ES,0.300000012,Acepto participar de la encuesta,24,Hombre,Trabaja y estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
28/06/25 13:49,28/06/25 13:58,IP Address,181.110.102.205,100,511,True,28/06/25 13:58,R_1ovzaZCuVgYiGTE,,,,,-36,-59.9964,anonymous,ES,0.800000012,Acepto participar de la encuesta,21,Mujer,Trabaja y estudia,Secundaria,5,6,7. Muy pertinente,En desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Homicidio,No,No,Sí,Otra razón,2. Fácil,5. Muy interesado/a,2. Poco representado,1. Muy cargada,5,3,5,Policías en un operativo,No,,,,1. Muy en desacuerdo,Sí,Sí,Algo seguro/a,1. No confía nada,2,1. No confía nada,2,3,by_t,bb_c,Q18,em_t,ac_t1,man_c
21/06/25 14:00,21/06/25 14:02,IP Address,190.238.208.108,27,99,False,28/06/25 14:02,R_6gMZLxTeQJjYGlk,,,,,-12.046,-77.0305,anonymous,ES,0.600000024,Acepto participar de la encuesta,18,Mujer,Estudia,Universitaria,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,bb_c,,,,
21/06/25 13:18,21/06/25 17:13,IP Address,104.28.115.86,44,14103,False,28/06/25 17:13,R_60P6oGPj8xctRTP,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,21,Mujer,Estudia,Universitaria,6,6,7. Muy pertinente,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Homicidio,No,Sí,No,,,,,,,,,,,,,,,,,,,,,,,by_c,bb_t,Q18,,,
28/06/25 13:24,28/06/25 17:24,IP Address,38.25.17.153,100,14400,True,28/06/25 17:24,R_3DxS7CkGk0qKhFL,,,,,-12.046,-77.0305,anonymous,ES,0.699999988,Acepto participar de la encuesta,33,Mujer,Trabaja y estudia,Posgrado,2,4,5,De acuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,Homicidio,Sí,Sí,No,,2. Fácil,4. Interesado/a,2. Poco representado,4. Algo simple,3,6,8,Policías en un operativo,Sí,Insatisfecho,Poca confianza,Poco capacitados,1. Muy en desacuerdo,Sí,Sí,Poco seguro/a,5,6,1. No confía nada,3,5,by_t,bb_t,Q18,em_t,ac_t1,man_t
22/06/25 16:14,22/06/25 16:14,IP Address,200.215.228.182,11,14,False,29/06/25 16:14,R_3zbX8Ay0jMFvJD4,,,,,-12.046,-77.0305,anonymous,ES,0.400000006,Acepto participar de la encuesta,21,Hombre,Estudia,Técnica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
22/06/25 17:23,22/06/25 17:45,IP Address,181.65.0.170,98,1302,False,29/06/25 17:45,R_5jSXpkBhhNORZ0a,,,,,-12.046,-77.0305,anonymous,ES,1,Acepto participar de la encuesta,48,Mujer,Trabaja,Secundaria,3,3,3,En desacuerdo,Totalmente de acuerdo,En desacuerdo,En desacuerdo,Robo,Sí,Sí,No,,1. Muy fácil,5. Muy interesado/a,1. Nada representado,1. Muy cargada,8,3,5,No se mostró ninguna foto,Sí,Insatisfecho,Poca confianza,Poco capacitados,1. Muy en desacuerdo,Sí,Sí,Poco seguro/a,2,2,1. No confía nada,1. No confía nada,1,by_t,bb_t,Q18,em_c,ac_t1,man_c
22/06/25 18:27,22/06/25 18:32,IP Address,201.234.112.131,60,279,False,29/06/25 18:32,R_5Neyq1DaaIRvrnX,,,,,-11.85,-76.45,anonymous,ES,0.600000024,Acepto participar de la encuesta,22,Hombre,Trabaja,Secundaria,4,4,7. Muy pertinente,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,Sí,Sí,No,,4. Difícil,3. Ni interesado/a ni desinteresado/a,3. Ni representado ni no representado,3. Ni cargada ni simple,,,,,,,,,,,,,,,,,,by_c,bb_t,Q20,em_c,,
22/06/25 18:35,22/06/25 18:35,IP Address,179.6.168.72,16,37,False,29/06/25 18:35,R_7PAB0Gvk6kRoTPv,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,21,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
22/06/25 18:37,22/06/25 18:37,IP Address,190.239.75.139,16,23,False,29/06/25 18:38,R_5smfkT0DpVMBYOU,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,21,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
22/06/25 18:38,22/06/25 18:38,IP Address,181.65.0.170,16,17,False,29/06/25 18:38,R_3eUEFBObuOFJuGU,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
22/06/25 18:40,22/06/25 18:41,IP Address,181.65.0.170,16,95,False,29/06/25 18:41,R_1KwlMhvihsCSpHH,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
22/06/25 18:44,22/06/25 18:44,IP Address,38.25.30.173,2,13,False,29/06/25 18:44,R_3el7Y531wIwHAqn,,,,,-12.046,-77.0305,anonymous,ES,0.699999988,Acepto participar de la encuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/06/25 17:48,22/06/25 18:47,IP Address,38.25.17.153,42,176353,False,29/06/25 18:47,R_1dj01US9kLGBhdW,,,,,-12.046,-77.0305,anonymous,ES,0.699999988,Acepto participar de la encuesta,21,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,bb_c,Q20,,,
29/06/25 18:20,29/06/25 18:52,IP Address,38.253.151.71,100,1897,True,29/06/25 18:52,R_7dKiJ61Ctejro9R,,,,,-12.046,-77.0305,anonymous,ES,0.100000001,Acepto participar de la encuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,bb_c,Q19,em_c,ac_t1,man_c
22/06/25 18:52,22/06/25 18:53,IP Address,140.248.44.85,16,22,False,29/06/25 18:53,R_6dLygKwlYDDlVho,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,24,Mujer,Trabaja y estudia,Secundaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
22/06/25 18:52,22/06/25 18:53,IP Address,179.6.155.147,16,43,False,29/06/25 18:53,R_39btnvUTZp8QYCo,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,22,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
22/06/25 18:57,22/06/25 18:57,IP Address,179.6.155.4,16,18,False,29/06/25 18:57,R_3QJOZsYnnGt5evL,,,,,-12.046,-77.0305,anonymous,ES,0.699999988,Acepto participar de la encuesta,,Mujer,Trabaja y estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
22/06/25 18:59,22/06/25 18:59,IP Address,38.25.17.153,16,31,False,29/06/25 18:59,R_5FneAtksI9Z97bi,,,,,-12.046,-77.0305,anonymous,ES,1,Acepto participar de la encuesta,21,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
22/06/25 18:59,22/06/25 19:00,IP Address,179.7.106.48,16,28,False,29/06/25 19:00,R_7kSwKRycNJEa0Fm,,,,,-14.0641,-75.7292,anonymous,ES,0.699999988,Acepto participar de la encuesta,25,Mujer,Trabaja y estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
22/06/25 19:05,22/06/25 19:06,IP Address,38.253.158.137,16,23,False,29/06/25 19:06,R_3YtnBmipIGjW8s9,,,,,-12.046,-77.0305,anonymous,ES,0.300000012,Acepto participar de la encuesta,23,Hombre,Trabaja y estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
22/06/25 19:07,22/06/25 19:09,IP Address,179.6.153.183,44,118,False,29/06/25 19:09,R_3dodYZfEC2JCxsk,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,,Mujer,Estudia,Universitaria,3,2,1. Nada pertinente,En desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,En desacuerdo,Homicidio,No,No,No,,,,,,,,,,,,,,,,,,,,,,,by_c,bb_t,Q20,,,
22/06/25 19:23,22/06/25 19:23,IP Address,179.6.28.36,16,19,False,29/06/25 19:23,R_5eid6SFaYTKcwil,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,22,Hombre,Estudia,Secundaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
22/06/25 19:25,22/06/25 19:27,IP Address,190.239.65.225,56,149,False,29/06/25 19:27,R_7JHPQtQ7fxFmCZP,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,19,Hombre,Estudia,Universitaria,4,7. Muy viable,7. Muy pertinente,Totalmente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,Homicidio,No,No,No,,5. Muy difícil,5. Muy interesado/a,1. Nada representado,1. Muy cargada,,,,,,,,,,,,,,,,,,by_c,bb_t,Q19,em_c,,
22/06/25 19:48,22/06/25 19:49,IP Address,177.53.153.68,16,49,False,29/06/25 19:49,R_3zT8qJrZ8tUgemB,,,,,-12.046,-77.0305,anonymous,ES,0.5,Acepto participar de la encuesta,20,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
22/06/25 19:51,22/06/25 20:01,IP Address,177.53.153.66,87,608,False,29/06/25 20:01,R_5Lj4vmcj8FcdGXP,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,,Mujer,Estudia,Universitaria,4,3,7. Muy pertinente,Ni de acuerdo ni en desacuerdo,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,Homicidio,No,No,No,,3. Ni fácil ni difícil,3. Ni interesado/a ni desinteresado/a,2. Poco representado,2. Algo cargada,8,4,4,Autoridades del gobierno,No,,,,,,,,,,,,,by_c,bb_c,Q20,em_c,ac_t1,man_c
22/06/25 20:14,22/06/25 20:14,IP Address,190.237.115.234,16,20,False,29/06/25 20:15,R_1Cfqieg9SMT501B,,,,,-12.046,-77.0305,anonymous,ES,1,Acepto participar de la encuesta,,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
22/06/25 19:42,22/06/25 20:36,IP Address,179.6.6.184,69,3202,False,29/06/25 20:36,R_1y9GBzChDbhjkPJ,,,,,-12.046,-77.0305,anonymous,ES,0.5,Acepto participar de la encuesta,19 años,Mujer,Estudia,Universitaria,7. Muy probable,5,7. Muy pertinente,Totalmente en desacuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Robo,No,No,Sí,Otra razón,4. Difícil,4. Interesado/a,2. Poco representado,1. Muy cargada,5,7,Lo apoyo totalmente 10,Policías en un operativo,,,,,,,,,,,,,,by_t,bb_t,Q20,em_t,ac_t2,
22/06/25 20:46,22/06/25 20:46,IP Address,190.233.24.243,2,6,False,29/06/25 20:46,R_1PRsUYIrqQJ2nsJ,,,,,-13.0778,-76.3874,anonymous,ES,0.899999976,Acepto participar de la encuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/06/25 20:14,22/06/25 21:47,IP Address,181.176.99.42,87,5536,False,29/06/25 21:47,R_7G3CkrT0kkwqi65,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,17,Mujer,Trabaja y estudia,Técnica,7. Muy probable,7. Muy viable,1. Nada pertinente,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,En desacuerdo,Extorsión,No,No,No,,4. Difícil,3. Ni interesado/a ni desinteresado/a,4. Representado,2. Algo cargada,7,5,3,Policías en un operativo,Sí,Ni satisfecho ni insatisfecho,Ni mucha ni poca confianza,Poco capacitados,,,,,,,,,,by_t,bb_t,Q20,em_t,ac_t2,man_t
22/06/25 23:05,22/06/25 23:06,IP Address,38.25.111.186,11,35,False,29/06/25 23:06,R_5l5h72RB2zrFxx0,,,,,-12.046,-77.0305,anonymous,ES,1,Acepto participar de la encuesta,21,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
23/06/25 0:08,23/06/25 0:10,IP Address,38.25.17.35,27,99,False,30/06/25 0:10,R_3pMBTRWsM5S1nah,,,,,-12.046,-77.0305,anonymous,ES,0.200000003,Acepto participar de la encuesta,22,Mujer,Estudia,Universitaria,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,bb_c,,,,
23/06/25 8:27,23/06/25 8:30,IP Address,179.6.153.41,60,225,False,30/06/25 8:31,R_30ZpAkw7SrgoMb6,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,26,Hombre,Trabaja,Universitaria,4,3,3,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Homicidio,Sí,,Sí,Otra razón,2. Fácil,5. Muy interesado/a,2. Poco representado,2. Algo cargada,,,,,,,,,,,,,,,,,,by_t,bb_t,Q19,em_t,,
23/06/25 9:07,23/06/25 9:07,IP Address,179.6.28.36,2,3,False,30/06/25 9:07,R_7Bur9bPszY3NGJr,,,,,-12.046,-77.0305,anonymous,ES,1,Acepto participar de la encuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/25 10:26,23/06/25 10:27,IP Address,45.231.80.101,11,20,False,30/06/25 10:27,R_3zMatP0viT0cwrH,,,,,-12.046,-77.0305,anonymous,ES,0.5,Acepto participar de la encuesta,19,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
23/06/25 11:39,23/06/25 11:41,IP Address,179.7.92.17,16,90,False,30/06/25 11:41,R_6nqqJRP5DItpe8C,,,,,-11.949,-77.0641,anonymous,ES,0.800000012,Acepto participar de la encuesta,20,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
23/06/25 11:40,23/06/25 11:42,IP Address,181.176.106.244,16,82,False,30/06/25 11:42,R_58KiyXRdcuM3YZP,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,20,Mujer,Trabaja y estudia,Secundaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
23/06/25 13:42,23/06/25 13:42,IP Address,209.45.67.170,16,24,False,30/06/25 13:42,R_6ri96qFB8d1tKte,,,,,-14.0641,-75.7292,anonymous,ES,1,Acepto participar de la encuesta,22,Hombre,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
23/06/25 13:43,23/06/25 13:49,IP Address,200.215.228.181,76,366,False,30/06/25 13:49,R_60NHXGiUMAESkLt,,,,,-12.046,-77.0305,anonymous,ES,0.600000024,Acepto participar de la encuesta,22,Hombre,Trabaja y estudia,Universitaria,4,4,4,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,En desacuerdo,Homicidio,Sí,Sí,No,,5. Muy difícil,1. Nada interesado/a,1. Nada representado,2. Algo cargada,5,5,5,Autoridades del gobierno,Sí,,,,,,,,,,,,,by_t,bb_t,Q20,em_c,ac_t2,
23/06/25 13:58,23/06/25 13:58,IP Address,179.6.6.184,16,27,False,30/06/25 14:01,R_1fImm0VOs7Hbb4w,,,,,-12.046,-77.0305,anonymous,ES,0.699999988,Acepto participar de la encuesta,19 años,Mujer,Estudia,Secundaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
23/06/25 14:17,23/06/25 14:18,IP Address,190.237.235.222,16,73,False,30/06/25 14:18,R_6zTG4YjeeHJBi46,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,22,Mujer,Trabaja y estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
30/06/25 14:46,30/06/25 15:23,IP Address,179.7.73.90,100,2185,True,30/06/25 15:23,R_6rEqAI46A39rWGB,,,,,-13.5228,-71.9665,anonymous,ES,0.800000012,Acepto participar de la encuesta,35,Hombre,Trabaja y estudia,Universitaria,4,4,4,De acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,Sí,Sí,Sí,Otra razón,4. Difícil,4. Interesado/a,3. Ni representado ni no representado,3. Ni cargada ni simple,8,9,5,Policías en un operativo,No,,,,1. Muy en desacuerdo,No,No,Algo seguro/a,4,4,1. No confía nada,5,6,by_c,bb_t,Q20,em_t,ac_t2,man_c
30/06/25 15:49,30/06/25 15:54,IP Address,45.231.80.107,100,305,True,30/06/25 15:54,R_1w4hFUPapFh0rpi,,,,,-12.046,-77.0305,anonymous,ES,0.400000006,Acepto participar de la encuesta,23,Mujer,Trabaja y estudia,Universitaria,4,5,4,Ni de acuerdo ni en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Homicidio,Sí,Sí,No,,1. Muy fácil,2. Poco interesado/a,1. Nada representado,5. Muy simple,3,5,4,Policías en un operativo,Sí,Ni satisfecho ni insatisfecho,Poca confianza,Poco capacitados,1. Muy en desacuerdo,Sí,Sí,Poco seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,1. No confía nada,5,by_c,bb_t,Q18,em_c,ac_t2,man_c
30/06/25 15:57,30/06/25 16:14,IP Address,45.231.80.107,100,1036,True,30/06/25 16:14,R_5hSwZggW4hwUwkp,,,,,-12.046,-77.0305,anonymous,ES,0.5,Acepto participar de la encuesta,21,Hombre,Estudia,Universitaria,4,3,3,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,En desacuerdo,Homicidio,No,Sí,Sí,No confía en los partidos políticos,2. Fácil,5. Muy interesado/a,2. Poco representado,3. Ni cargada ni simple,7,8,8,Policías en un operativo,Sí,Ni satisfecho ni insatisfecho,Poca confianza,Nada capacitados,1. Muy en desacuerdo,Sí,Sí,Poco seguro/a,2,1. No confía nada,1. No confía nada,2,1,by_c,bb_t,Q18,em_t,ac_t2,man_c
23/06/25 16:14,23/06/25 16:15,IP Address,103.219.169.200,16,20,False,30/06/25 16:15,R_7b2ihJWT6qdyrIM,,,,,4.6115,-74.0833,anonymous,ES,0.5,Acepto participar de la encuesta,,Hombre,Trabaja y estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
23/06/25 16:20,23/06/25 16:21,IP Address,38.25.30.160,16,17,False,30/06/25 16:21,R_1r0ul4KvuUMyK3M,,,,,-12.046,-77.0305,anonymous,ES,0.400000006,Acepto participar de la encuesta,25,Hombre,No trabaja ni estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
30/06/25 16:02,30/06/25 16:21,IP Address,179.6.35.4,100,1152,True,30/06/25 16:21,R_7CkIxaRNN7DaKDT,,,,,-13.5228,-71.9665,anonymous,ES,,Acepto participar de la encuesta,21,Hombre,Trabaja y estudia,Universitaria,4,3,4,En desacuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,En desacuerdo,Homicidio,No,No,No,,5. Muy difícil,3. Ni interesado/a ni desinteresado/a,2. Poco representado,2. Algo cargada,1,6,6,No se mostró ninguna foto,No,,,,4,No,No,Poco seguro/a,3,3,2,4,8,by_t,bb_t,Q18,em_c,ac_t1,man_t
23/06/25 17:28,23/06/25 17:28,IP Address,45.231.80.102,22,13,False,30/06/25 17:28,R_15HIcX863u5k1V0,,,,,-12.046,-77.0305,anonymous,ES,0.600000024,Acepto participar de la encuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,bb_t,,,,
28/06/25 16:47,30/06/25 17:50,IP Address,38.25.95.184,100,176567,True,30/06/25 17:50,R_1EgrtontutI1NaW,,,,,-12.046,-77.0305,anonymous,ES,0.600000024,Acepto participar de la encuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,bb_t,Q18,em_t,ac_t1,man_c
23/06/25 18:16,23/06/25 18:16,IP Address,45.231.80.104,11,17,False,30/06/25 18:16,R_3s7akttncBbqXp2,,,,,-12.046,-77.0305,anonymous,ES,0.600000024,Acepto participar de la encuesta,22,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
23/06/25 17:58,23/06/25 21:46,IP Address,179.6.17.31,16,13666,False,30/06/25 21:46,R_30GY2z5E9zBGaF8,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
23/06/25 21:53,23/06/25 21:55,IP Address,38.25.29.48,16,125,False,30/06/25 21:55,R_3J2Y3ikAschU5WL,,,,,-12.046,-77.0305,anonymous,ES,0.200000003,Acepto participar de la encuesta,22,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
30/06/25 21:55,30/06/25 22:04,IP Address,190.43.154.208,100,582,True,30/06/25 22:04,R_62DDekkr8Xj8qaO,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,21,Hombre,Estudia,Universitaria,1. Nada probable,6,6,En desacuerdo,En desacuerdo,Totalmente de acuerdo,En desacuerdo,Homicidio,No,Sí,Sí,Otra razón,5. Muy difícil,4. Interesado/a,3. Ni representado ni no representado,1. Muy cargada,3,8,7,Policías en un operativo,Sí,Insatisfecho,Poca confianza,Nada capacitados,1. Muy en desacuerdo,Sí,Sí,Nada seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,1. No confía nada,5,by_t,bb_t,Q20,em_t,ac_t2,man_c
30/06/25 21:54,30/06/25 22:06,IP Address,190.43.154.208,100,696,True,30/06/25 22:06,R_7SiubrR10s59JbZ,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,57,Mujer,Trabaja y estudia,Técnica,5,2,5,De acuerdo,Totalmente de acuerdo,De acuerdo,De acuerdo,Robo,Sí,Sí,Sí,,3. Ni fácil ni difícil,2. Poco interesado/a,1. Nada representado,1. Muy cargada,6,8,8,No se mostró ninguna foto,Sí,Insatisfecho,Poca confianza,Poco capacitados,1. Muy en desacuerdo,Sí,Sí,Nada seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,1. No confía nada,2,by_c,bb_c,Q20,em_c,ac_t1,man_c
